country,city,latitude,longitude,temp,temp_min,temp_max,pressure,humidity,sea_level,ground_level,wind_speed,wind_degree,sunrise,sunset,rain_1h,rain_3h,timezone,cloud,description,region,population
NG,Agbabu,6.26,4.81,300.83,300.83,300.83,1011,87,1011,1010,2.4,208,1707890252,1707933156,,,3600,10,clear sky,Ondo,22201
NG,Agbabu,6.26,4.81,300.83,300.83,300.83,1011,87,1011,1010,2.4,208,1707890252,1707933156,,,3600,10,clear sky,Ondo,22201
NG,Idanre,7.08,5.1,300.01,300.01,300.01,1012,73,1012,971,2.35,213,1707890229,1707933040,,,3600,21,few clouds,Ondo,7152
NG,Agbabu,6.03,4.86,301.28,301.28,301.28,1011,86,1011,1011,3.83,210,1707890227,1707933157,,,3600,9,clear sky,Ondo,11399
NG,Ilare,7.32,5.17,301.22,301.22,301.22,1012,50,1012,968,1.99,211,1707890226,1707933009,,,3600,30,scattered clouds,Ondo,157364
NG,Alodifi,7.14,5.26,301.05,301.05,301.05,1012,64,1012,979,2.61,221,1707890194,1707932998,,,3600,14,few clouds,Ondo,11958
NG,Alodifi,7.16,5.31,301.24,301.24,301.24,1012,61,1012,976,2.75,218,1707890183,1707932985,,,3600,14,few clouds,Ondo,13095
NG,Idanre,7.16,5.15,300.81,300.81,300.81,1012,67,1012,976,2.5,213,1707890222,1707933023,,,3600,25,scattered clouds,Ondo,13477
NG,Agbabu,6.05,4.84,301.25,301.25,301.25,1011,86,1011,1011,3.87,211,1707890233,1707933161,,,3600,8,clear sky,Ondo,11577
NG,Agbabu,6.4,4.59,300.83,300.83,300.83,1011,89,1011,1010,3.13,213,1707890313,1707933201,,,3600,20,few clouds,Ondo,19359
NG,Ondo,6.98,4.89,300.2,300.2,300.2,1012,77,1012,983,2.06,197,1707890274,1707933096,,,3600,35,scattered clouds,Ondo,8120
NG,Agbabu,6.53,4.64,300.36,300.36,300.36,1011,89,1011,1006,1.87,212,1707890308,1707933181,,,3600,16,few clouds,Ondo,16842
NG,Ondo,6.95,4.94,300.31,300.31,300.31,1012,79,1012,989,1.95,204,1707890260,1707933086,,,3600,22,few clouds,Ondo,8950
NG,Alodifi,7.21,5.26,301.16,301.16,301.16,1012,58,1012,974,2.62,217,1707890198,1707932994,,,3600,14,few clouds,Ondo,82467
NG,Ondo State,7.16,5.12,300.84,300.84,300.84,1012,68,1012,977,2.48,211,1707890229,1707933030,,,3600,29,scattered clouds,Ondo,7861
NG,Agbabu,6.44,4.63,300.73,300.73,300.73,1011,89,1011,1010,2.5,213,1707890306,1707933189,,,3600,16,few clouds,Ondo,20269
NG,Ifon,6.87,5.76,302.48,302.48,302.48,1011,67,1011,998,3.2,221,1707890059,1707932893,,,3600,27,scattered clouds,Ondo,11235
NG,Agbabu,6.42,4.9,300.57,300.57,300.57,1011,87,1011,1009,1.68,211,1707890240,1707933125,,,3600,11,few clouds,Ondo,20497
NG,Owo,7.27,5.47,302.53,302.53,302.53,1011,48,1011,974,3.01,206,1707890151,1707932940,,,3600,13,few clouds,Ondo,5358
NG,Siluko,6.35,4.97,300.63,300.63,300.63,1011,86,1011,1009,1.69,205,1707890219,1707933112,,,3600,11,few clouds,Ondo,20708
NG,Agbabu,6.29,4.67,300.93,300.93,300.93,1011,88,1011,1010,3.38,212,1707890288,1707933188,,,3600,18,few clouds,Ondo,21406
NG,Agbabu,6.29,4.67,300.93,300.93,300.93,1011,88,1011,1010,3.38,212,1707890288,1707933188,,,3600,18,few clouds,Ondo,21406
NG,Owo,7.13,5.67,302.23,302.23,302.23,1011,56,1011,979,3.38,214,1707890095,1707932900,,,3600,22,few clouds,Ondo,4552
NG,Owo,7.13,5.66,302.29,302.29,302.29,1011,56,1011,980,3.38,214,1707890098,1707932903,,,3600,22,few clouds,Ondo,4601
NG,Owo,7.26,5.61,303.18,303.18,303.18,1011,45,1011,979,3.28,204,1707890117,1707932907,,,3600,23,few clouds,Ondo,83709
NG,Owo,7.26,5.62,303.23,303.23,303.23,1011,45,1011,979,3.28,203,1707890115,1707932905,,,3600,24,few clouds,Ondo,68682
NG,Ilare,7.32,5.15,301.14,301.14,301.14,1012,51,1012,967,2.01,209,1707890231,1707933014,,,3600,33,scattered clouds,Ondo,138807
NG,Agbabu,6.27,4.61,301.07,301.07,301.07,1011,89,1011,1011,4.25,213,1707890301,1707933203,,,3600,25,scattered clouds,Ondo,17218
NG,Agbabu,6.27,4.61,301.07,301.07,301.07,1011,89,1011,1011,4.25,213,1707890301,1707933203,,,3600,25,scattered clouds,Ondo,17218
NG,Igarra,7.37,5.95,304.3,304.3,304.3,1011,31,1011,974,0.83,238,1707890042,1707932819,,,3600,43,scattered clouds,Ondo,18940
NG,Ondo State,7.21,5.04,301.12,301.12,301.12,1012,68,1012,979,2.54,203,1707890251,1707933047,,,3600,46,scattered clouds,Ondo,12939
NG,Idanre,7.05,5.03,300.79,300.79,300.79,1012,76,1012,989,2.22,208,1707890244,1707933058,,,3600,20,few clouds,Ondo,7443
NG,Owo,7.26,5.62,303.23,303.23,303.23,1011,45,1011,979,3.28,203,1707890115,1707932905,,,3600,24,few clouds,Ondo,68682
NG,Ilare,7.32,5.15,301.14,301.14,301.14,1012,51,1012,967,2.01,209,1707890231,1707933014,,,3600,33,scattered clouds,Ondo,138807
NG,Ondo State,7.18,5.13,300.98,300.98,300.98,1012,66,1012,977,2.51,211,1707890228,1707933027,,,3600,29,scattered clouds,Ondo,20385
NG,Ondo State,7.18,5.1,301.09,301.09,301.09,1012,67,1012,980,2.49,208,1707890235,1707933034,,,3600,33,scattered clouds,Ondo,8384
NG,Ilare,7.31,5.08,301.59,301.59,301.59,1012,56,1012,977,2.16,204,1707890247,1707933032,,,3600,45,scattered clouds,Ondo,43235
NG,Ilare,7.31,5.08,301.59,301.59,301.59,1012,56,1012,977,2.16,204,1707890247,1707933032,,,3600,45,scattered clouds,Ondo,43235
NG,Agbabu,6.39,4.86,300.69,300.69,300.69,1011,87,1011,1011,1.84,210,1707890248,1707933137,,,3600,11,few clouds,Ondo,20395
NG,Agbabu,6.5,4.6,300.53,300.53,300.53,1011,89,1011,1008,2.06,213,1707890316,1707933193,,,3600,15,few clouds,Ondo,16928
NG,Agbabu,6.49,4.6,300.57,300.57,300.57,1011,89,1011,1008,2.16,213,1707890316,1707933193,,,3600,15,few clouds,Ondo,17722
NG,Agbabu,6.49,4.87,300.36,300.36,300.36,1011,87,1011,1007,1.54,216,1707890251,1707933128,,,3600,11,few clouds,Ondo,21210
NG,Ilare,7.34,5.2,301.29,301.29,301.29,1012,46,1012,968,1.79,214,1707890220,1707933001,,,3600,26,scattered clouds,Ondo,91145
NG,Igarra,7.36,5.96,304.46,304.46,304.46,1011,31,1011,975,0.88,235,1707890039,1707932817,,,3600,46,scattered clouds,Ondo,17940
NG,Agbabu,6.58,4.6,300.3,300.3,300.3,1011,88,1011,1006,1.88,209,1707890321,1707933188,,,3600,24,few clouds,Ondo,15325
NG,Omuo-Ekiti,7.59,5.67,302.53,302.53,302.53,1011,23,1011,962,1.24,22,1707890122,1707932874,,,3600,20,few clouds,Ondo,24794
NG,Alodifi,7.15,5.27,300.92,300.92,300.92,1012,63,1012,975,2.64,220,1707890192,1707932995,,,3600,14,few clouds,Ondo,12939
NG,Ilare,7.4,5.07,301.9,301.9,301.9,1012,43,1012,974,1.5,202,1707890255,1707933029,,,3600,45,scattered clouds,Ondo,39463
NG,Owo,7.06,5.61,302.06,302.06,302.06,1011,63,1011,987,3.33,221,1707890106,1707932919,,,3600,16,few clouds,Ondo,5581
NG,Igarra,7.51,5.92,304.01,304.01,304.01,1011,29,1011,976,1.16,338,1707890057,1707932819,,,3600,11,few clouds,Ondo,21034
NG,Alodifi,7.28,5.42,302.45,302.45,302.45,1011,48,1011,976,2.72,208,1707890164,1707932952,,,3600,13,few clouds,Ondo,8565
NG,Igarra,7.45,5.96,304.5,304.5,304.5,1011,30,1011,979,0.78,307,1707890044,1707932812,,,3600,22,few clouds,Ondo,24782
NG,Igarra,7.45,5.91,303.72,303.72,303.72,1011,30,1011,971,0.68,311,1707890056,1707932824,,,3600,23,few clouds,Ondo,27118
NG,Igarra,7.44,5.9,303.62,303.62,303.62,1011,30,1011,969,0.6,301,1707890058,1707932827,,,3600,25,scattered clouds,Ondo,26630
NG,Alodifi,7.28,5.42,302.45,302.45,302.45,1011,48,1011,976,2.72,208,1707890164,1707932952,,,3600,13,few clouds,Ondo,8565
NG,Igarra,7.44,5.9,303.62,303.62,303.62,1011,30,1011,969,0.6,301,1707890058,1707932827,,,3600,25,scattered clouds,Ondo,26630
NG,Igarra,7.45,5.91,303.72,303.72,303.72,1011,30,1011,971,0.68,311,1707890056,1707932824,,,3600,23,few clouds,Ondo,27118
NG,Igarra,7.45,5.96,304.5,304.5,304.5,1011,30,1011,979,0.78,307,1707890044,1707932812,,,3600,22,few clouds,Ondo,24782
NG,Igarra,7.45,5.91,303.72,303.72,303.72,1011,30,1011,971,0.68,311,1707890056,1707932824,,,3600,23,few clouds,Ondo,27118
NG,Owo,7.23,5.55,302.74,302.74,302.74,1011,49,1011,977,3.42,206,1707890130,1707932923,,,3600,17,few clouds,Ondo,85268
NG,Akure,7.26,5.12,301.28,301.28,301.28,1012,61,1012,975,2.52,207,1707890235,1707933025,,,3600,38,scattered clouds,Ondo,96973
NG,Ilare,7.27,5.09,301.47,301.47,301.47,1012,61,1012,978,2.45,205,1707890242,1707933031,,,3600,43,scattered clouds,Ondo,47585
NG,Akure,7.29,5.16,301.27,301.27,301.27,1012,55,1012,972,2.25,210,1707890227,1707933013,,,3600,31,scattered clouds,Ondo,199392
NG,Agbabu,6.31,4.82,300.77,300.77,300.77,1011,87,1011,1010,2.19,209,1707890253,1707933151,,,3600,10,clear sky,Ondo,22201
NG,Ikere-Ekiti,7.37,5.25,301.78,301.78,301.78,1012,40,1012,974,1.46,220,1707890210,1707932987,,,3600,19,few clouds,Ondo,13108
NG,Ondo State,7.17,5.14,300.88,300.88,300.88,1012,66,1012,976,2.5,212,1707890225,1707933025,,,3600,27,scattered clouds,Ondo,11307
NG,Ilare,7.27,5.09,301.47,301.47,301.47,1012,61,1012,978,2.45,205,1707890242,1707933031,,,3600,43,scattered clouds,Ondo,47585
NG,Idanre,7.08,5.09,300,300,300,1012,73,1012,971,2.34,212,1707890232,1707933042,,,3600,22,few clouds,Ondo,7152
NG,Akure,7.2,5.23,300.96,300.96,300.96,1012,60,1012,973,2.57,217,1707890205,1707933002,,,3600,17,few clouds,Ondo,91231
NG,Agbabu,6.42,4.62,300.76,300.76,300.76,1011,89,1011,1010,2.74,213,1707890307,1707933192,,,3600,17,few clouds,Ondo,21196
NG,Ikere-Ekiti,7.37,5.25,301.78,301.78,301.78,1012,40,1012,974,1.46,220,1707890210,1707932987,,,3600,19,few clouds,Ondo,13108
NG,Agbabu,6.44,4.6,300.78,300.78,300.78,1011,89,1011,1011,2.66,213,1707890313,1707933196,,,3600,17,few clouds,Ondo,20755
NG,Agbabu,6.44,4.6,300.78,300.78,300.78,1011,89,1011,1011,2.66,213,1707890313,1707933196,,,3600,17,few clouds,Ondo,20755
NG,Agbabu,6.57,4.6,300.37,300.37,300.37,1011,89,1011,1007,1.9,210,1707890320,1707933189,,,3600,22,few clouds,Ondo,15847
NG,Idanre,7.04,5.12,299.81,299.81,299.81,1012,75,1012,971,2.34,217,1707890222,1707933037,,,3600,16,few clouds,Ondo,7152
NG,Ondo State,7.21,5.12,301.11,301.11,301.11,1012,65,1012,977,2.54,209,1707890232,1707933028,,,3600,34,scattered clouds,Ondo,37653
NG,Siluko,6.46,5.12,300.91,300.91,300.91,1011,82,1011,1010,1.64,210,1707890189,1707933070,,,3600,12,few clouds,Ondo,12005
NG,Owo,7.17,5.61,302.37,302.37,302.37,1011,53,1011,977,3.37,211,1707890112,1707932912,,,3600,20,few clouds,Ondo,114105
NG,Agbabu,6.47,4.8,300.46,300.46,300.46,1011,88,1011,1008,1.66,213,1707890267,1707933146,,,3600,12,few clouds,Ondo,114172
NG,Idanre,7.01,5.19,300.46,300.46,300.46,1012,76,1012,984,2.46,224,1707890204,1707933022,,,3600,14,few clouds,Ondo,7152
NG,Owo,7.17,5.44,301.96,301.96,301.96,1011,57,1011,977,3.13,213,1707890153,1707932953,,,3600,13,few clouds,Ondo,7949
NG,Alodifi,7.21,5.38,301.76,301.76,301.76,1012,55,1012,974,2.99,212,1707890169,1707932965,,,3600,13,few clouds,Ondo,12589
NG,Alodifi,7.1,5.35,301.33,301.33,301.33,1012,65,1012,981,2.84,221,1707890170,1707932979,,,3600,13,few clouds,Ondo,11152
NG,Ijebu-Ife,6.73,4.4,300.24,300.24,300.24,1011,87,1011,1007,1.9,201,1707890377,1707933228,,,3600,55,broken clouds,Ondo,10122
NG,Ondo State,7.17,5,301.04,301.04,301.04,1012,72,1012,982,2.46,201,1707890258,1707933059,,,3600,44,scattered clouds,Ondo,11613
NG,Ondo State,7.24,5.09,301.27,301.27,301.27,1012,64,1012,978,2.59,205,1707890241,1707933033,,,3600,42,scattered clouds,Ondo,22711
NG,Agbabu,6.72,4.52,299.91,299.91,299.91,1011,87,1011,1002,1.75,205,1707890348,1707933199,,,3600,53,broken clouds,Ondo,13261
NG,Alodifi,7.24,5.33,301.76,301.76,301.76,1012,54,1012,975,2.85,212,1707890183,1707932975,,,3600,14,few clouds,Ondo,14833
NG,Ondo State,7.17,5,301.04,301.04,301.04,1012,72,1012,982,2.46,201,1707890258,1707933059,,,3600,44,scattered clouds,Ondo,11613
NG,Agbabu,6.33,4.89,300.71,300.71,300.71,1011,87,1011,1010,1.94,207,1707890237,1707933133,,,3600,11,few clouds,Ondo,22201
NG,Siluko,6.32,4.97,300.61,300.61,300.61,1011,86,1011,1009,1.75,202,1707890217,1707933114,,,3600,11,few clouds,Ondo,21134
NG,Agbabu,6.48,4.69,300.45,300.45,300.45,1011,89,1011,1008,1.91,213,1707890294,1707933172,,,3600,13,few clouds,Ondo,16867
NG,Siluko,6.32,4.97,300.61,300.61,300.61,1011,86,1011,1009,1.75,202,1707890217,1707933114,,,3600,11,few clouds,Ondo,21134
NG,Agbabu,6.34,4.92,300.67,300.67,300.67,1011,86,1011,1010,1.84,206,1707890231,1707933125,,,3600,11,few clouds,Ondo,22165
NG,Agbabu,6.38,4.8,300.7,300.7,300.7,1011,88,1011,1011,1.99,211,1707890262,1707933151,,,3600,11,few clouds,Ondo,19460
NG,Siluko,6.14,5.01,300.97,300.97,300.97,1011,84,1011,1010,2.2,197,1707890198,1707933115,,,3600,11,few clouds,Ondo,22201
NG,Siluko,6.14,4.98,300.92,300.92,300.92,1011,85,1011,1009,2.32,199,1707890205,1707933122,,,3600,11,few clouds,Ondo,22201
NG,Agbabu,6.36,4.8,300.72,300.72,300.72,1011,88,1011,1011,2.07,211,1707890260,1707933153,,,3600,11,few clouds,Ondo,20519
NG,Agbabu,6.18,4.68,301.12,301.12,301.12,1011,88,1011,1011,4.12,214,1707890279,1707933192,,,3600,16,few clouds,Ondo,9540
NG,Agbabu,6.18,4.68,301.12,301.12,301.12,1011,88,1011,1011,4.12,214,1707890279,1707933192,,,3600,16,few clouds,Ondo,9540
NG,Agbabu,6.23,4.81,300.85,300.85,300.85,1011,87,1011,1010,2.6,209,1707890251,1707933158,,,3600,10,clear sky,Ondo,22201
NG,Agbabu,6.36,4.8,300.72,300.72,300.72,1011,88,1011,1011,2.07,211,1707890260,1707933153,,,3600,11,few clouds,Ondo,20519
NG,Idanre,7.05,5.27,300.74,300.74,300.74,1012,72,1012,982,2.65,226,1707890187,1707933001,,,3600,14,few clouds,Ondo,7227
NG,Agbabu,6.56,4.91,300.38,300.38,300.38,1011,86,1011,1008,1.45,217,1707890245,1707933115,,,3600,12,few clouds,Ondo,18429
NG,Owo,7.27,5.49,302.75,302.75,302.75,1011,47,1011,976,3.07,206,1707890147,1707932935,,,3600,13,few clouds,Ondo,4396
NG,Ondo State,7.21,5,301.27,301.27,301.27,1012,70,1012,983,2.55,200,1707890261,1707933056,,,3600,52,broken clouds,Ondo,16042
NG,Siluko,6.17,4.96,300.87,300.87,300.87,1011,85,1011,1010,2.3,200,1707890211,1707933125,,,3600,11,few clouds,Ondo,22201
NG,Owo,7.19,5.5,302.48,302.48,302.48,1011,54,1011,979,3.34,210,1707890140,1707932938,,,3600,13,few clouds,Ondo,6223
NG,Ondo,6.99,4.68,300.98,300.98,300.98,1012,75,1012,995,2.22,187,1707890325,1707933146,,,3600,70,broken clouds,Ondo,8046
NG,Ore,6.69,4.9,300.08,300.08,300.08,1011,86,1011,1004,1.38,215,1707890255,1707933110,,,3600,12,few clouds,Ondo,13261
NG,Agbabu,6.52,4.92,300.19,300.19,300.19,1011,87,1011,1004,1.47,218,1707890241,1707933115,,,3600,11,few clouds,Ondo,18588
NG,Idanre,7.03,5.17,300.63,300.63,300.63,1012,75,1012,985,2.42,221,1707890210,1707933026,,,3600,15,few clouds,Ondo,7152
NG,Agbabu,6.58,4.9,300.37,300.37,300.37,1011,86,1011,1008,1.44,216,1707890249,1707933116,,,3600,12,few clouds,Ondo,17077
NG,Agbabu,6.21,4.84,300.87,300.87,300.87,1011,87,1011,1010,2.64,208,1707890242,1707933152,,,3600,10,clear sky,Ondo,22201
NG,Agbabu,6.36,4.83,300.71,300.71,300.71,1011,87,1011,1010,2,210,1707890253,1707933145,,,3600,11,few clouds,Ondo,20870
NG,Agbabu,6.36,4.77,300.71,300.71,300.71,1011,88,1011,1010,2.14,211,1707890268,1707933160,,,3600,11,few clouds,Ondo,20741
NG,Agbabu,6.36,4.77,300.71,300.71,300.71,1011,88,1011,1010,2.14,211,1707890268,1707933160,,,3600,11,few clouds,Ondo,20741
NG,Idanre,7.06,5.29,300.97,300.97,300.97,1012,70,1012,984,2.69,225,1707890183,1707932995,,,3600,13,few clouds,Ondo,7577
NG,Agbabu,6.4,4.74,300.57,300.57,300.57,1011,88,1011,1009,2.08,212,1707890277,1707933165,,,3600,12,few clouds,Ondo,17954
NG,Agbabu,6.17,4.8,301.01,301.01,301.01,1011,87,1011,1010,3.17,211,1707890250,1707933163,,,3600,9,clear sky,Ondo,22201
NG,Agbabu,6.48,4.58,300.68,300.68,300.68,1011,89,1011,1010,2.34,213,1707890320,1707933199,,,3600,16,few clouds,Ondo,18054
NG,Agbabu,6.19,4.68,301.09,301.09,301.09,1011,88,1011,1011,4.04,213,1707890280,1707933191,,,3600,16,few clouds,Ondo,11114
NG,Agbabu,6.19,4.68,301.09,301.09,301.09,1011,88,1011,1011,4.04,213,1707890280,1707933191,,,3600,16,few clouds,Ondo,11114
NG,Agbabu,6.32,4.86,300.76,300.76,300.76,1011,87,1011,1011,2.05,208,1707890244,1707933140,,,3600,11,few clouds,Ondo,22201
NG,Ondo State,7.17,4.96,300.94,300.94,300.94,1012,71,1012,980,2.41,200,1707890268,1707933068,,,3600,51,broken clouds,Ondo,13308
NG,Idanre,6.98,5.11,300.44,300.44,300.44,1012,78,1012,987,2.24,218,1707890221,1707933043,,,3600,12,few clouds,Ondo,7152
NG,Ondo State,7.17,4.96,300.94,300.94,300.94,1012,71,1012,980,2.41,200,1707890268,1707933068,,,3600,51,broken clouds,Ondo,13308
NG,Ondo State,7.17,4.96,300.94,300.94,300.94,1012,71,1012,980,2.41,200,1707890268,1707933068,,,3600,51,broken clouds,Ondo,13308
NG,Idanre,7.02,5.16,300.45,300.45,300.45,1012,76,1012,983,2.4,221,1707890212,1707933029,,,3600,14,few clouds,Ondo,7152
NG,Ondo,6.99,4.94,300.42,300.42,300.42,1012,78,1012,987,2.07,202,1707890263,1707933083,,,3600,24,few clouds,Ondo,8046
NG,Agbabu,6.36,4.67,300.81,300.81,300.81,1011,89,1011,1010,2.87,213,1707890292,1707933184,,,3600,16,few clouds,Ondo,20668
NG,Agbabu,6.34,4.83,300.7,300.7,300.7,1011,87,1011,1010,2.06,209,1707890252,1707933147,,,3600,11,few clouds,Ondo,21959
NG,Siluko,5.96,4.92,301.36,301.36,301.36,1011,85,1011,1011,3.7,207,1707890209,1707933146,,,3600,14,few clouds,Ondo,11464
NG,Alodifi,7.22,5.31,301.53,301.53,301.53,1012,56,1012,975,2.77,214,1707890187,1707932981,,,3600,14,few clouds,Ondo,27240
NG,Ilare,7.38,5.1,301.83,301.83,301.83,1012,45,1012,974,1.59,205,1707890246,1707933023,,,3600,41,scattered clouds,Ondo,44248
NG,Siluko,6.08,5.02,301.13,301.13,301.13,1011,83,1011,1010,2.41,198,1707890192,1707933116,,,3600,11,few clouds,Ondo,22109
NG,Agbabu,6.33,4.81,300.77,300.77,300.77,1011,87,1011,1011,2.15,210,1707890256,1707933152,,,3600,10,clear sky,Ondo,21996
NG,Agbabu,6.19,4.67,301.11,301.11,301.11,1011,88,1011,1011,4.15,213,1707890282,1707933193,,,3600,17,few clouds,Ondo,11445
NG,Agbabu,6.4,4.69,300.73,300.73,300.73,1011,89,1011,1010,2.43,213,1707890289,1707933177,,,3600,14,few clouds,Ondo,19795
NG,Igarra,7.51,5.92,304.01,304.01,304.01,1011,29,1011,976,1.16,338,1707890057,1707932819,,,3600,11,few clouds,Ondo,21034
NG,Siluko,6.18,4.98,300.89,300.89,300.89,1011,85,1011,1010,2.16,198,1707890207,1707933120,,,3600,11,few clouds,Ondo,22201
NG,Owo,7.37,5.73,303.39,303.39,303.39,1011,35,1011,979,1.25,209,1707890095,1707932872,,,3600,28,scattered clouds,Ondo,24525
NG,Alodifi,7.26,5.26,301.51,301.51,301.51,1012,54,1012,975,2.53,215,1707890201,1707932991,,,3600,14,few clouds,Ondo,118962
NG,Alodifi,7.26,5.26,301.51,301.51,301.51,1012,54,1012,975,2.53,215,1707890201,1707932991,,,3600,14,few clouds,Ondo,118962
NG,Emure-Ekiti,7.33,5.45,302.51,302.51,302.51,1011,42,1011,972,2.01,207,1707890160,1707932942,,,3600,13,few clouds,Ondo,10784
NG,Ondo State,7.25,5,301.35,301.35,301.35,1012,69,1012,980,2.65,199,1707890263,1707933054,,,3600,60,broken clouds,Ondo,19953
NG,Ondo State,7.1,5.03,300.78,300.78,300.78,1012,74,1012,984,2.32,206,1707890247,1707933055,,,3600,29,scattered clouds,Ondo,7564
NG,Alodifi,7.26,5.43,302.44,302.44,302.44,1011,50,1011,976,3.05,208,1707890160,1707932950,,,3600,13,few clouds,Ondo,7365
NG,Owo,7.3,5.64,303.64,303.64,303.64,1011,41,1011,985,2.56,204,1707890112,1707932898,,,3600,24,few clouds,Ondo,11519
NG,Owo,7.13,5.46,302,302,302,1011,60,1011,981,3.15,216,1707890146,1707932951,,,3600,13,few clouds,Ondo,7616
NG,Idanre,7.11,5.05,300.83,300.83,300.83,1012,73,1012,983,2.35,207,1707890243,1707933050,,,3600,29,scattered clouds,Ondo,7429
NG,Agbabu,6.02,4.87,301.29,301.29,301.29,1011,86,1011,1011,3.81,210,1707890224,1707933155,,,3600,9,clear sky,Ondo,12680
NG,Agbabu,5.98,4.9,301.34,301.34,301.34,1011,85,1011,1011,3.77,208,1707890215,1707933150,,,3600,11,few clouds,Ondo,11177
NG,Agbabu,6.02,4.87,301.29,301.29,301.29,1011,86,1011,1011,3.81,210,1707890224,1707933155,,,3600,9,clear sky,Ondo,12680
NG,Agbabu,6.02,4.87,301.29,301.29,301.29,1011,86,1011,1011,3.81,210,1707890224,1707933155,,,3600,9,clear sky,Ondo,12680
NG,Agbabu,6.01,4.88,301.32,301.32,301.32,1011,85,1011,1011,3.78,209,1707890221,1707933153,,,3600,9,clear sky,Ondo,11132
NG,Agbabu,5.98,4.9,301.34,301.34,301.34,1011,85,1011,1011,3.77,208,1707890215,1707933150,,,3600,11,few clouds,Ondo,11177
NG,Agbabu,6.42,4.72,300.59,300.59,300.59,1011,89,1011,1009,2.12,212,1707890283,1707933168,,,3600,13,few clouds,Ondo,18166
NG,Agbabu,6.13,4.74,301.14,301.14,301.14,1011,88,1011,1011,3.95,214,1707890262,1707933180,,,3600,9,clear sky,Ondo,10722
NG,Alodifi,7.18,5.24,301,301,301,1012,62,1012,975,2.58,219,1707890201,1707933001,,,3600,15,few clouds,Ondo,48480
NG,Owo,7.22,5.47,302.36,302.36,302.36,1011,52,1011,976,3.29,209,1707890148,1707932943,,,3600,13,few clouds,Ondo,4814
NG,Ode,7.79,5.71,302.19,302.19,302.19,1012,17,1012,953,1.36,38,1707890123,1707932853,,,3600,19,few clouds,Ondo,11940
NG,Agbabu,6.59,4.74,300.14,300.14,300.14,1011,88,1011,1005,1.47,205,1707890288,1707933154,,,3600,13,few clouds,Ondo,16595
NG,Agbabu,6.44,4.73,300.53,300.53,300.53,1011,89,1011,1009,1.95,213,1707890282,1707933165,,,3600,12,few clouds,Ondo,16872
NG,Agbabu,6.46,4.75,300.48,300.48,300.48,1011,89,1011,1009,1.76,213,1707890278,1707933159,,,3600,12,few clouds,Ondo,63344
NG,Agbabu,6.49,4.87,300.36,300.36,300.36,1011,87,1011,1007,1.54,216,1707890251,1707933128,,,3600,11,few clouds,Ondo,21210
NG,Owo,7.26,5.54,302.7,302.7,302.7,1011,47,1011,973,3.27,205,1707890134,1707932924,,,3600,17,few clouds,Ondo,28089
NG,Ore,6.79,4.87,300.01,300.01,300.01,1012,84,1012,999,1.44,206,1707890268,1707933111,,,3600,17,few clouds,Ondo,13261
NG,Idanre,7.06,5.11,298.25,298.25,298.25,1012,83,1012,963,1.62,217,1707890226,1707933039,,,3600,24,few clouds,Ondo,7152
NG,Idanre,7.11,5.17,299.39,299.39,299.39,1012,81,1012,980,1.7,219,1707890214,1707933021,,,3600,28,scattered clouds,Ondo,7915
NG,Idanre,7.12,5.2,299.31,299.31,299.31,1012,80,1012,978,1.72,220,1707890208,1707933014,,,3600,26,scattered clouds,Ondo,9443
NG,Alodifi,7.34,5.37,300.39,300.39,300.39,1012,61,1012,974,2.07,217,1707890179,1707932960,,,3600,19,few clouds,Ondo,12951
NG,Emure-Ekiti,7.32,5.41,300.49,300.49,300.49,1012,63,1012,975,2.24,216,1707890169,1707932952,,,3600,17,few clouds,Ondo,10469
NG,Alodifi,7.31,5.37,300.2,300.2,300.2,1012,65,1012,974,2.09,218,1707890178,1707932962,,,3600,20,few clouds,Ondo,12108
NG,Idanre,7.11,5.07,299.54,299.54,299.54,1012,82,1012,983,1.58,221,1707890238,1707933045,,,3600,35,scattered clouds,Ondo,7236
NG,Idanre,7.11,5.06,299.26,299.26,299.26,1012,82,1012,979,1.57,221,1707890241,1707933048,,,3600,35,scattered clouds,Ondo,7361
NG,Idanre,7.1,5.15,299.18,299.18,299.18,1012,81,1012,977,1.68,219,1707890218,1707933027,,,3600,28,scattered clouds,Ondo,7173
NG,Agbabu,6.42,4.78,299.84,299.84,299.84,1012,92,1012,1009,1.28,178,1707890269,1707933154,,,3600,28,scattered clouds,Ondo,17454
NG,Owo,7.44,5.77,301.58,301.58,301.58,1012,42,1012,971,2.71,210,1707890089,1707932859,,,3600,19,few clouds,Ondo,55108
NG,Agbabu,6.26,4.75,300.2,300.2,300.2,1012,91,1012,1011,1.34,188,1707890267,1707933170,,,3600,17,few clouds,Ondo,22201
NG,Agbabu,6.45,4.71,299.9,299.9,299.9,1012,93,1012,1009,1.42,178,1707890287,1707933169,,,3600,34,scattered clouds,Ondo,16884
NG,Siluko,6.75,5.14,299.59,299.59,299.59,1012,88,1012,1006,1.17,218,1707890201,1707933049,,,3600,11,few clouds,Ondo,6692
